cnes_codigo,cod_cep,cep_limpo,cep_valido,codufmun,municipio_codigo_6,municipio6_valido,uf_codigo,uf_valida,spatial_resolution_potencial,TP_UNID,TPGESTAO,ESFERA_A,NAT_JUR,COMPETEN
2302896,88371060,88371060,True,421130,421130,True,42,True,cep,02,M,M,1244,202601
2303167,88220000,88220000,True,420830,420830,True,42,True,cep,05,M,M,3999,202601
2303280,88210000,88210000,True,421350,421350,True,42,True,cep,02,M,M,1244,202601
2303787,88210000,88210000,True,421350,421350,True,42,True,cep,73,M,M,1244,202601
2303892,89700001,89700001,True,420430,420430,True,42,True,cep,05,M,M,3999,202601
2304074,89700136,89700136,True,420430,420430,True,42,True,cep,02,M,M,1244,202601
2304155,89770000,89770000,True,421750,421750,True,42,True,cep,05,M,M,3999,202601
2304295,48680000,48680000,True,290020,290020,True,29,True,cep,05,M,M,1244,202601
2304503,45640000,45640000,True,290090,290090,True,29,True,cep,02,M,M,1244,202601
2304619,47100000,47100000,True,290270,290270,True,29,True,cep,02,M,M,1244,202601
2304708,48760000,48760000,True,290210,290210,True,29,True,cep,02,M,M,1244,202601
2304767,48540000,48540000,True,291810,291810,True,29,True,cep,05,M,M,1244,202601
2304848,45910000,45910000,True,290080,290080,True,29,True,cep,05,M,M,1244,202601
2304910,44895000,44895000,True,290323,290323,True,29,True,cep,05,M,M,2062,202601
2304961,44910970,44910970,True,290115,290115,True,29,True,cep,36,M,M,1244,202601
2305097,88930000,88930000,True,421880,421880,True,42,True,cep,05,E,E,3999,202601
2305445,88900053,88900053,True,420140,420140,True,42,True,cep,36,M,M,1244,202601
2305534,88920000,88920000,True,421080,421080,True,42,True,cep,05,E,E,3999,202601
2305607,88980000,88980000,True,421225,421225,True,42,True,cep,02,M,M,1244,202601
2306107,89258670,89258670,True,420890,420890,True,42,True,cep,02,M,M,1244,202601
2306174,89255000,89255000,True,420890,420890,True,42,True,cep,02,M,M,1244,202601
2306190,89255000,89255000,True,420890,420890,True,42,True,cep,02,M,M,1244,202601
2306220,89253030,89253030,True,420890,420890,True,42,True,cep,04,M,M,1244,202601
2306336,89251830,89251830,True,420890,420890,True,42,True,cep,05,M,M,3999,202601
2306344,89255060,89255060,True,420890,420890,True,42,True,cep,05,M,M,3999,202601
2306468,65610000,65610000,True,210030,210030,True,21,True,cep,02,M,M,1244,202601
2306697,65620000,65620000,True,210340,210340,True,21,True,cep,05,M,M,1244,202601
2306700,65620000,65620000,True,210340,210340,True,21,True,cep,02,M,M,1244,202601
2307154,65970000,65970000,True,210900,210900,True,21,True,cep,05,M,M,1244,202601
2307227,65712000,65712000,True,210594,210594,True,21,True,cep,02,M,M,1244,202601
2307278,65160000,65160000,True,210710,210710,True,21,True,cep,02,M,M,1244,202601
2307359,65485000,65485000,True,210540,210540,True,21,True,cep,02,M,M,1244,202601
2307413,65485000,65485000,True,210540,210540,True,21,True,cep,02,M,M,1244,202601
2307510,65465000,65465000,True,210270,210270,True,21,True,cep,05,M,M,1244,202601
2307855,65490000,65490000,True,210070,210070,True,21,True,cep,02,M,M,1244,202601
2308061,65740000,65740000,True,210890,210890,True,21,True,cep,05,M,M,1244,202601
2308576,65053570,65053570,True,211130,211130,True,21,True,cep,05,M,M,2062,202601
2308665,65060645,65060645,True,211130,211130,True,21,True,cep,05,M,M,2062,202601
2308762,65015370,65015370,True,211130,211130,True,21,True,cep,05,M,M,1120,202601
2308800,65082153,65082153,True,211130,211130,True,21,True,cep,05,M,M,1031,202601
2308983,65035480,65035480,True,211130,211130,True,21,True,cep,05,D,D,2062,202601
2309149,65076820,65076820,True,211130,211130,True,21,True,cep,05,M,M,2054,202601
2309254,65051210,65051210,True,211130,211130,True,21,True,cep,07,E,E,1023,202601
2309475,65036283,65036283,True,211130,211130,True,21,True,cep,05,E,E,1023,202601
2309580,65525000,65525000,True,210080,210080,True,21,True,cep,05,M,M,1244,202601
2310511,65200000,65200000,True,210860,210860,True,21,True,cep,05,M,M,1031,202601
2310783,65418000,65418000,True,210845,210845,True,21,True,cep,02,M,M,1244,202601
2310805,65727000,65727000,True,211223,211223,True,21,True,cep,05,M,M,1244,202601
2310821,65975000,65975000,True,210405,210405,True,21,True,cep,05,M,M,1244,202601
2310937,65525000,65525000,True,210080,210080,True,21,True,cep,02,M,M,1244,202601
2311038,65570000,65570000,True,210090,210090,True,21,True,cep,02,M,M,1244,202601
2311607,78650000,78650000,True,510777,510777,True,51,True,cep,05,M,M,1244,202601
2311615,78655000,78655000,True,510677,510677,True,51,True,cep,05,M,M,1244,202601
2311658,78674000,78674000,True,510631,510631,True,51,True,cep,02,M,M,1244,202601
2311682,78045015,78045015,True,510340,510340,True,51,True,cep,05,M,M,3999,202601
2311763,68447000,68447000,True,150130,150130,True,15,True,cep,05,M,M,1244,202601
2311771,29360000,29360000,True,320140,320140,True,32,True,cep,04,M,M,1244,202601
2312050,68590000,68590000,True,150380,150380,True,15,True,cep,05,M,M,1244,202601
2312069,68590000,68590000,True,150380,150380,True,15,True,cep,05,D,D,2062,202601
2312123,68473000,68473000,True,150506,150506,True,15,True,cep,05,M,M,1244,202601
2312131,68638000,68638000,True,150618,150618,True,15,True,cep,05,M,M,1244,202601
2312158,68523000,68523000,True,150277,150277,True,15,True,cep,05,M,M,1244,202601
2312174,68639000,68639000,True,150309,150309,True,15,True,cep,15,M,M,1244,202601
2312263,68725000,68725000,True,150320,150320,True,15,True,cep,02,M,M,1244,202601
2312824,68480000,68480000,True,150580,150580,True,15,True,cep,02,M,M,1244,202601
2313014,68475000,68475000,True,150110,150110,True,15,True,cep,02,M,M,1244,202601
2313049,68810000,68810000,True,150070,150070,True,15,True,cep,05,D,D,1244,202601
2313057,68300000,68300000,True,150310,150310,True,15,True,cep,05,M,M,1244,202601
2313367,68400000,68400000,True,150210,150210,True,15,True,cep,05,M,M,1023,202601
2313618,58804295,58804295,True,251620,251620,True,25,True,cep,02,M,M,1244,202601
2313650,68640000,68640000,True,150540,150540,True,15,True,cep,02,M,M,1244,202601
2313669,68640000,68640000,True,150540,150540,True,15,True,cep,05,M,M,1244,202601
2313731,68680000,68680000,True,150800,150800,True,15,True,cep,02,M,M,1244,202601
2313820,68620000,68620000,True,150830,150830,True,15,True,cep,02,M,M,1244,202601
2313847,68620000,68620000,True,150830,150830,True,15,True,cep,02,M,M,1244,202601
2313995,68780000,68780000,True,150820,150820,True,15,True,cep,02,M,M,1244,202601
2314002,68780000,68780000,True,150820,150820,True,15,True,cep,05,M,M,1244,202601
2314037,67400045,67400045,True,150130,150130,True,15,True,cep,05,M,M,1244,202601
2314061,68695000,68695000,True,150795,150795,True,15,True,cep,36,M,M,1244,202601
2314312,68785000,68785000,True,150260,150260,True,15,True,cep,15,M,M,1244,202601
2314436,68786000,68786000,True,150700,150700,True,15,True,cep,05,E,E,3999,202601
2314584,68701370,68701370,True,150220,150220,True,15,True,cep,36,M,M,1244,202601
2314738,68703230,68703230,True,150220,150220,True,15,True,cep,02,M,M,1244,202601
2315165,55835000,55835000,True,260440,260440,True,26,True,cep,05,M,M,1244,202601
2315181,55835000,55835000,True,260440,260440,True,26,True,cep,02,M,M,1244,202601
2315793,58416352,58416352,True,250400,250400,True,25,True,cep,05,D,D,3069,202601
2316005,68825000,68825000,True,150490,150490,True,15,True,cep,05,M,M,1244,202601
2316021,68820000,68820000,True,150770,150770,True,15,True,cep,05,M,M,1244,202601
2316048,68890000,68890000,True,150030,150030,True,15,True,cep,15,D,D,1244,202601
2316056,68870000,68870000,True,150790,150790,True,15,True,cep,01,M,M,1244,202601
2316064,68860000,68860000,True,150630,150630,True,15,True,cep,05,M,M,1244,202601
2316080,68880000,68880000,True,150250,150250,True,15,True,cep,05,M,M,1244,202601
2316099,68870000,68870000,True,150790,150790,True,15,True,cep,01,M,M,1244,202601
2316234,68840000,68840000,True,150200,150200,True,15,True,cep,05,M,M,1244,202601
2316374,68795000,68795000,True,150150,150150,True,15,True,cep,04,M,M,1244,202601
2316382,68795000,68795000,True,150150,150150,True,15,True,cep,36,M,M,1244,202601
2316404,67208025,67208025,True,150442,150442,True,15,True,cep,02,M,M,1244,202601
2316463,68795000,68795000,True,150150,150150,True,15,True,cep,50,M,M,1244,202601
2316471,67201045,67201045,True,150442,150442,True,15,True,cep,05,M,M,1244,202601
2316552,68870000,68870000,True,150790,150790,True,15,True,cep,05,M,M,1244,202601
2316633,68550253,68550253,True,150613,150613,True,15,True,cep,02,M,M,1244,202601
2316641,68553040,68553040,True,150613,150613,True,15,True,cep,05,M,M,1244,202601
2316668,68552030,68552030,True,150613,150613,True,15,True,cep,05,M,M,2062,202601
2316757,68170000,68170000,True,150390,150390,True,15,True,cep,05,M,M,1244,202601
2316811,68170000,68170000,True,150390,150390,True,15,True,cep,50,M,M,1244,202601
2316846,68798000,68798000,True,150635,150635,True,15,True,cep,36,M,M,1244,202601
2317028,68632000,68632000,True,150812,150812,True,15,True,cep,05,M,M,1244,202601
2317117,68650970,68650970,True,150230,150230,True,15,True,cep,02,M,M,1244,202601
2317230,68665000,68665000,True,150307,150307,True,15,True,cep,02,M,M,1244,202601
2317532,68722000,68722000,True,150410,150410,True,15,True,cep,36,E,E,1244,202601
2317796,68748000,68748000,True,150740,150740,True,15,True,cep,02,M,M,1244,202601
2317931,68770000,68770000,True,150340,150340,True,15,True,cep,05,M,M,1244,202601
2317958,68635000,68635000,True,150720,150720,True,15,True,cep,05,M,M,1244,202601
2317990,68530000,68530000,True,150616,150616,True,15,True,cep,05,M,M,1244,202601
2318172,68385000,68385000,True,150808,150808,True,15,True,cep,05,M,M,2062,202601
2318180,68385000,68385000,True,150808,150808,True,15,True,cep,05,M,M,2062,202601
2318482,68440000,68440000,True,150010,150010,True,15,True,cep,05,M,M,1244,202601
2318628,68625130,68625130,True,150550,150550,True,15,True,cep,05,M,M,1244,202601
2318644,68625970,68625970,True,150550,150550,True,15,True,cep,05,M,M,2062,202601
2318660,68440000,68440000,True,150010,150010,True,15,True,cep,05,E,E,2062,202601
2318865,68390000,68390000,True,150543,150543,True,15,True,cep,05,M,M,2062,202601
2319284,55490000,55490000,True,260080,260080,True,26,True,cep,05,M,M,1244,202601
2319454,54335160,54335160,True,260790,260790,True,26,True,cep,05,D,D,3999,202601
2319659,69310005,69310005,True,140010,140010,True,14,True,cep,05,E,E,1236,202601
2320045,69380000,69380000,True,140015,140015,True,14,True,cep,05,E,E,1236,202601
2320681,69308160,69308160,True,140010,140010,True,14,True,cep,07,M,M,1244,202601
2320886,69340000,69340000,True,140030,140030,True,14,True,cep,05,E,E,1236,202601
2320959,58640000,58640000,True,250780,250780,True,25,True,cep,02,M,M,1244,202601
2321122,58600000,58600000,True,251340,251340,True,25,True,cep,05,E,E,1023,202601
2321572,58750000,58750000,True,250800,250800,True,25,True,cep,05,M,M,1244,202601
2321610,58995000,58995000,True,250900,250900,True,25,True,cep,02,M,M,1244,202601
2321637,58755000,58755000,True,251230,251230,True,25,True,cep,15,M,M,1023,202601
2321831,58933000,58933000,True,251203,251203,True,25,True,cep,15,M,M,1244,202601
2322048,58925000,58925000,True,251330,251330,True,25,True,cep,02,M,M,1244,202601
2322706,58135000,58135000,True,250600,250600,True,25,True,cep,05,D,D,1244,202601
2322935,68390000,68390000,True,150543,150543,True,15,True,cep,05,M,M,1244,202601
2323141,64565000,64565000,True,220500,220500,True,22,True,cep,01,M,M,1031,202601
2323249,64001450,64001450,True,221100,221100,True,22,True,cep,07,E,E,1023,202601
2323257,64001450,64001450,True,221100,221100,True,22,True,cep,05,M,M,2062,202601
2323281,64015120,64015120,True,221100,221100,True,22,True,cep,05,M,M,2062,202601
2323338,64001450,64001450,True,221100,221100,True,22,True,cep,07,E,E,1023,202601
2323346,64002520,64002520,True,221100,221100,True,22,True,cep,07,E,E,1023,202601
2323354,64002600,64002600,True,221100,221100,True,22,True,cep,15,M,M,1155,202601
2323397,64056375,64056375,True,221100,221100,True,22,True,cep,07,E,E,1023,202601
2323427,64002180,64002180,True,221100,221100,True,22,True,cep,15,M,M,1155,202601
2323443,64078250,64078250,True,221100,221100,True,22,True,cep,05,M,M,1155,202601
2323524,64017310,64017310,True,221100,221100,True,22,True,cep,05,M,M,1155,202601
2323540,64110000,64110000,True,220550,220550,True,22,True,cep,05,D,D,1244,202601
2323559,64255000,64255000,True,220790,220790,True,22,True,cep,05,M,M,3999,202601
2323605,64130000,64130000,True,220620,220620,True,22,True,cep,15,M,M,1244,202601
2323621,64490000,64490000,True,220880,220880,True,22,True,cep,05,M,M,1031,202601
2323680,64860000,64860000,True,221120,221120,True,22,True,cep,05,E,E,1023,202601
2323702,64835000,64835000,True,220900,220900,True,22,True,cep,15,D,D,1244,202601
2323915,64100000,64100000,True,220120,220120,True,22,True,cep,05,M,M,1023,202601
2323923,64460000,64460000,True,220020,220020,True,22,True,cep,05,M,M,1244,202601
2324644,64105000,64105000,True,220205,220205,True,22,True,cep,02,M,M,1031,202601
2324768,64563000,64563000,True,220385,220385,True,22,True,cep,02,M,M,1031,202601
2324806,64400000,64400000,True,220050,220050,True,22,True,cep,02,M,M,1031,202601
2325055,64450000,64450000,True,220640,220640,True,22,True,cep,01,M,M,1244,202601
2325217,64380000,64380000,True,220160,220160,True,22,True,cep,02,M,M,1031,202601
2325225,64380000,64380000,True,220160,220160,True,22,True,cep,02,M,M,1031,202601
2325233,64380000,64380000,True,220160,220160,True,22,True,cep,02,M,M,1031,202601
2325381,64275000,64275000,True,220527,220527,True,22,True,cep,02,M,M,1031,202601
2325535,64685000,64685000,True,220595,220595,True,22,True,cep,02,M,M,1031,202601
2325543,64830000,64830000,True,220530,220530,True,22,True,cep,02,M,M,1244,202601
2325586,64138000,64138000,True,220555,220555,True,22,True,cep,01,M,M,1031,202601
2325721,64265000,64265000,True,220196,220196,True,22,True,cep,02,M,M,1031,202601
2326140,64788000,64788000,True,220375,220375,True,22,True,cep,02,M,M,1244,202601
2326159,64108000,64108000,True,220177,220177,True,22,True,cep,02,M,M,1244,202601
2326825,64745000,64745000,True,220965,220965,True,22,True,cep,02,M,M,1031,202601
2327104,62375000,62375000,True,230340,230340,True,23,True,cep,02,M,M,1244,202601
2327228,62350000,62350000,True,231360,231360,True,23,True,cep,02,M,M,1244,202601
2327716,62390000,62390000,True,230423,230423,True,23,True,cep,02,M,M,1244,202601
2327945,62400000,62400000,True,230260,230260,True,23,True,cep,05,M,M,3999,202601
2328003,62900089,62900089,True,231180,231180,True,23,True,cep,05,M,M,3999,202601
2328046,63660000,63660000,True,231330,231330,True,23,True,cep,05,M,M,3999,202601
2328100,63635000,63635000,True,230835,230835,True,23,True,cep,05,M,M,1244,202601
2328119,63620000,63620000,True,231300,231300,True,23,True,cep,05,M,M,1244,202601
2328380,63800000,63800000,True,231140,231140,True,23,True,cep,05,M,M,1244,202601
2328399,63902180,63902180,True,231130,231130,True,23,True,cep,05,M,M,3999,202601
2328402,63900224,63900224,True,231130,231130,True,23,True,cep,05,M,M,1147,202601
2328429,63515000,63515000,True,231135,231135,True,23,True,cep,05,M,M,1244,202601
2328445,62770000,62770000,True,230980,230980,True,23,True,cep,05,M,M,1244,202601
2328534,67110000,67110000,True,150080,150080,True,15,True,cep,05,M,M,1031,202601
2328682,67115000,67115000,True,150080,150080,True,15,True,cep,77,M,M,1031,202601
2328798,67033370,67033370,True,150080,150080,True,15,True,cep,05,E,E,2062,202601
2328941,68540000,68540000,True,150270,150270,True,15,True,cep,02,M,M,1244,202601
2328968,68540000,68540000,True,150270,150270,True,15,True,cep,05,M,M,2062,202601
2328992,68540000,68540000,True,150270,150270,True,15,True,cep,05,E,E,1023,202601
2329484,68690000,68690000,True,150020,150020,True,15,True,cep,05,M,M,1244,202601
2329565,68560000,68560000,True,150670,150670,True,15,True,cep,05,M,M,1244,202601
2329697,68450000,68450000,True,150470,150470,True,15,True,cep,73,M,M,1244,202601
2329808,68450000,68450000,True,150470,150470,True,15,True,cep,36,M,M,1244,202601
2329891,68005110,68005110,True,150680,150680,True,15,True,cep,05,M,M,3999,202601
2329905,68005110,68005110,True,150680,150680,True,15,True,cep,05,M,M,1244,202601
2330342,68005270,68005270,True,150680,150680,True,15,True,cep,50,M,M,1244,202601
2330652,68379971,68379971,True,150060,150060,True,15,True,cep,02,M,M,1244,202601
2330830,68371970,68371970,True,150060,150060,True,15,True,cep,05,M,M,1244,202601
2330938,68365000,68365000,True,150085,150085,True,15,True,cep,05,M,M,1244,202601
2330946,68360000,68360000,True,150780,150780,True,15,True,cep,15,M,M,1244,202601
2330970,68655000,68655000,True,150350,150350,True,15,True,cep,05,M,M,1244,202601
2331098,68181090,68181090,True,150360,150360,True,15,True,cep,05,M,M,1244,202601
2331292,68165000,68165000,True,150619,150619,True,15,True,cep,05,M,M,1244,202601
2331578,68193000,68193000,True,150503,150503,True,15,True,cep,05,M,M,1244,202601
2331691,68195000,68195000,True,150375,150375,True,15,True,cep,15,D,D,1244,202601
2331748,68230000,68230000,True,150050,150050,True,15,True,cep,05,M,M,1244,202601
2331772,68285000,68285000,True,150797,150797,True,15,True,cep,01,M,M,1244,202601
2331861,68200000,68200000,True,150040,150040,True,15,True,cep,05,E,E,3999,202601
2331969,68270000,68270000,True,150530,150530,True,15,True,cep,05,M,M,1244,202601
2332167,68250000,68250000,True,150510,150510,True,15,True,cep,02,M,M,1244,202601
2332299,68250000,68250000,True,150510,150510,True,15,True,cep,05,M,M,3999,202601
2332469,68150000,68150000,True,150100,150100,True,15,True,cep,02,D,D,1244,202601
2332671,66055240,66055240,True,150140,150140,True,15,True,cep,05,D,D,3999,202601
2332698,66010000,66010000,True,150140,150140,True,15,True,cep,02,M,M,1031,202601
2332809,66093908,66093908,True,150140,150140,True,15,True,cep,05,M,M,2062,202601
2332833,66055050,66055050,True,150140,150140,True,15,True,cep,39,M,M,2062,202601
2332914,66040170,66040170,True,150140,150140,True,15,True,cep,05,M,M,2062,202601
2332981,66063023,66063023,True,150140,150140,True,15,True,cep,05,M,M,2011,202601
2333007,66010000,66010000,True,150140,150140,True,15,True,cep,02,M,M,1031,202601
2333031,66120330,66120330,True,150140,150140,True,15,True,cep,05,E,E,1147,202601
2333074,66123050,66123050,True,150140,150140,True,15,True,cep,36,E,E,1023,202601
2333163,66823010,66823010,True,150140,150140,True,15,True,cep,80,E,E,1023,202601
2333198,66010000,66010000,True,150140,150140,True,15,True,cep,02,M,M,1031,202601
2333201,66615000,66615000,True,150140,150140,True,15,True,cep,04,M,M,1112,202601
2333430,68570000,68570000,True,150745,150745,True,15,True,cep,05,M,M,1244,202601
2333538,68565000,68565000,True,150658,150658,True,15,True,cep,02,M,M,1244,202601
2333589,68565000,68565000,True,150658,150658,True,15,True,cep,05,M,M,1244,202601
2333627,62770000,62770000,True,230980,230980,True,23,True,cep,02,M,M,1244,202601
2333708,62760000,62760000,True,230210,230210,True,23,True,cep,02,M,M,1244,202601
2333716,62760000,62760000,True,230210,230210,True,23,True,cep,05,M,M,1244,202601
2333724,62760000,62760000,True,230210,230210,True,23,True,cep,01,M,M,1244,202601
2333740,62766000,62766000,True,230510,230510,True,23,True,cep,05,M,M,1244,202601
2333813,62762000,62762000,True,230140,230140,True,23,True,cep,05,M,M,3999,202601
2333848,62740000,62740000,True,230650,230650,True,23,True,cep,05,M,M,1244,202601
2333856,62764000,62764000,True,230910,230910,True,23,True,cep,05,M,M,1031,202601
2333880,63610000,63610000,True,230850,230850,True,23,True,cep,05,M,M,1244,202601
2333899,62430000,62430000,True,230470,230470,True,23,True,cep,05,M,M,1244,202601
2334216,76195000,76195000,True,520545,520545,True,52,True,cep,05,M,M,1244,202601
2334267,66085790,66085790,True,150140,150140,True,15,True,cep,02,M,M,1023,202601
2334321,66060281,66060281,True,150140,150140,True,15,True,cep,05,E,E,1112,202601
2334356,68700050,68700050,True,150220,150220,True,15,True,cep,36,M,M,2062,202601
2334755,87240000,87240000,True,412720,412720,True,41,True,cep,05,D,D,3999,202601
2334801,76997000,76997000,True,110005,110005,True,11,True,cep,05,M,M,1244,202601
2335077,88332210,88332210,True,420200,420200,True,42,True,cep,02,M,M,1244,202601
2336758,76165000,76165000,True,520085,520085,True,52,True,cep,05,M,M,1244,202601
2336812,58500000,58500000,True,250970,250970,True,25,True,cep,05,E,E,1023,202601
2337142,76400000,76400000,True,522160,522160,True,52,True,cep,05,M,M,2062,202601
2337207,76400000,76400000,True,522160,522160,True,52,True,cep,36,M,M,1244,202601
2337339,66050430,66050430,True,150140,150140,True,15,True,cep,05,M,M,1031,202601
2337495,76300000,76300000,True,520540,520540,True,52,True,cep,05,M,M,2135,202601
2337509,76300000,76300000,True,520540,520540,True,52,True,cep,05,M,M,2062,202601
2337576,76300000,76300000,True,520540,520540,True,52,True,cep,05,M,M,3999,202601
2337800,74013030,74013030,True,520870,520870,True,52,True,cep,05,M,M,2062,202601
2337851,74520100,74520100,True,520870,520870,True,52,True,cep,07,M,M,2062,202601
2338130,74075100,74075100,True,520870,520870,True,52,True,cep,07,M,M,2062,202601
2338173,74525060,74525060,True,520870,520870,True,52,True,cep,05,M,M,2062,202601
2338181,74025020,74025020,True,520870,520870,True,52,True,cep,05,M,M,2062,202601
2338203,74583030,74583030,True,520870,520870,True,52,True,cep,36,M,M,2062,202601
2338262,74823030,74823030,True,520870,520870,True,52,True,cep,05,E,E,1023,202601
2338351,74230285,74230285,True,520870,520870,True,52,True,cep,05,M,M,3999,202601
2338378,74645170,74645170,True,520870,520870,True,52,True,cep,05,M,M,2062,202601
2338424,74605050,74605050,True,520870,520870,True,52,True,cep,05,M,M,1104,202601
2338556,74565500,74565500,True,520870,520870,True,52,True,cep,04,M,M,1031,202601
2338734,74125015,74125015,True,520870,520870,True,52,True,cep,05,E,E,1023,202601
2339080,74655130,74655130,True,520870,520870,True,52,True,cep,07,E,E,1023,202601
2339110,74075040,74075040,True,520870,520870,True,52,True,cep,05,M,M,2062,202601
2339196,74520110,74520110,True,520870,520870,True,52,True,cep,05,E,E,1023,202601
2339218,74075250,74075250,True,520870,520870,True,52,True,cep,05,M,M,2062,202601
2339234,74453200,74453200,True,520870,520870,True,52,True,cep,05,M,M,2062,202601
2339242,74425260,74425260,True,520870,520870,True,52,True,cep,04,M,M,1031,202601
2339323,74884900,74884900,True,520870,520870,True,52,True,cep,04,M,M,1031,202601
2339412,74363780,74363780,True,520870,520870,True,52,True,cep,04,M,M,1031,202601
2339471,74683130,74683130,True,520870,520870,True,52,True,cep,04,M,M,1031,202601
2339501,74543440,74543440,True,520870,520870,True,52,True,cep,04,M,M,1031,202601
2339552,74870022,74870022,True,520870,520870,True,52,True,cep,73,M,M,1031,202601
2339706,74535270,74535270,True,520870,520870,True,52,True,cep,05,M,M,2062,202601
2339722,74083330,74083330,True,520870,520870,True,52,True,cep,07,M,M,2062,202601
2339749,74020010,74020010,True,520870,520870,True,52,True,cep,36,M,M,2062,202601
2339765,74210250,74210250,True,520870,520870,True,52,True,cep,05,M,M,2062,202601
2340038,75600000,75600000,True,520910,520910,True,52,True,cep,05,M,M,1244,202601
2340194,72800970,72800970,True,521250,521250,True,52,True,cep,05,E,E,1023,202601
2340429,72800970,72800970,True,521250,521250,True,52,True,cep,05,M,M,2054,202601
2340526,75200000,75200000,True,521740,521740,True,52,True,cep,05,M,M,1244,202601
2340690,75913899,75913899,True,521880,521880,True,52,True,cep,05,M,M,1244,202601
2340704,75901060,75901060,True,521880,521880,True,52,True,cep,05,M,M,3999,202601
2340712,75905670,75905670,True,521880,521880,True,52,True,cep,05,M,M,2062,202601
2340720,75901110,75901110,True,521880,521880,True,52,True,cep,05,M,M,3999,202601
2340755,66035060,66035060,True,150140,150140,True,15,True,cep,02,M,M,1031,202601
2340992,66010050,66010050,True,150140,150140,True,15,True,cep,05,M,M,3999,202601
2341204,58780000,58780000,True,250700,250700,True,25,True,cep,05,E,E,1023,202601
2342073,73770000,73770000,True,520060,520060,True,52,True,cep,05,M,M,1244,202601
2342170,58100158,58100158,True,250320,250320,True,25,True,cep,05,D,D,1244,202601
2342642,58175000,58175000,True,250510,250510,True,25,True,cep,05,M,M,1244,202601
2342774,58345000,58345000,True,250910,250910,True,25,True,cep,02,M,M,1244,202601
2343029,58315000,58315000,True,250860,250860,True,25,True,cep,02,M,M,1244,202601
2343185,75955000,75955000,True,520995,520995,True,52,True,cep,05,M,M,1244,202601
2343312,58309000,58309000,True,251370,251370,True,25,True,cep,02,M,M,1244,202601
2343320,58309400,58309400,True,251370,251370,True,25,True,cep,02,M,M,1244,202601
2343363,58304054,58304054,True,251370,251370,True,25,True,cep,02,M,M,1244,202601
2343452,58302000,58302000,True,251370,251370,True,25,True,cep,02,M,M,1244,202601
2343541,76600000,76600000,True,520890,520890,True,52,True,cep,02,M,M,1244,202601
2343665,76600000,76600000,True,520890,520890,True,52,True,cep,02,M,M,1244,202601
2343681,99999999,99999999,True,260940,260940,True,26,True,cep,36,M,M,1244,202601
2343703,99999999,99999999,True,260940,260940,True,26,True,cep,02,M,M,1244,202601
2343754,99999999,99999999,True,260940,260940,True,26,True,cep,02,M,M,1244,202601
2343843,99999999,99999999,True,260940,260940,True,26,True,cep,50,M,M,1244,202601
2343908,55770000,55770000,True,261620,261620,True,26,True,cep,02,M,M,1244,202601
2343916,55770000,55770000,True,261620,261620,True,26,True,cep,02,M,M,1244,202601
2344033,55435000,55435000,True,261320,261320,True,26,True,cep,05,M,M,1244,202601
2344041,55435000,55435000,True,261320,261320,True,26,True,cep,68,M,M,1244,202601
2344246,55660000,55660000,True,260190,260190,True,26,True,cep,05,M,M,1244,202601
2344254,55660000,55660000,True,260190,260190,True,26,True,cep,05,D,D,3999,202601
2344289,55194300,55194300,True,261250,261250,True,26,True,cep,05,M,M,1244,202601
2344408,55636000,55636000,True,260450,260450,True,26,True,cep,05,M,M,1244,202601
2344491,55120000,55120000,True,261170,261170,True,26,True,cep,15,M,M,1244,202601
2344645,53190000,53190000,True,260960,260960,True,26,True,cep,02,M,M,1244,202601
2344793,53220460,53220460,True,260960,260960,True,26,True,cep,02,M,M,1244,202601
2344807,53130410,53130410,True,260960,260960,True,26,True,cep,05,M,M,2046,202601
2344874,53270260,53270260,True,260960,260960,True,26,True,cep,02,M,M,1244,202601
2344882,53120420,53120420,True,260960,260960,True,26,True,cep,05,D,D,3999,202601
2344904,53170110,53170110,True,260960,260960,True,26,True,cep,02,M,M,1244,202601
2344912,53170285,53170285,True,260960,260960,True,26,True,cep,02,M,M,1244,202601
2344920,53170285,53170285,True,260960,260960,True,26,True,cep,02,M,M,1244,202601
2345013,53200210,53200210,True,260960,260960,True,26,True,cep,02,M,M,1244,202601
2345021,53300000,53300000,True,260960,260960,True,26,True,cep,20,M,M,1244,202601
2345315,53210230,53210230,True,260960,260960,True,26,True,cep,02,M,M,1244,202601
2345331,53370220,53370220,True,260960,260960,True,26,True,cep,42,M,M,1244,202601
2345366,53160110,53160110,True,260960,260960,True,26,True,cep,02,M,M,1244,202601
2345374,56220000,56220000,True,260200,260200,True,26,True,cep,05,M,M,1244,202601
2345382,56220000,56220000,True,260200,260200,True,26,True,cep,01,M,M,1244,202601
2345447,56220000,56220000,True,260200,260200,True,26,True,cep,01,M,M,1244,202601
2345927,55006010,55006010,True,260410,260410,True,26,True,cep,02,M,M,1244,202601
2345935,55018410,55018410,True,260410,260410,True,26,True,cep,02,M,M,1244,202601
2346028,55008000,55008000,True,260410,260410,True,26,True,cep,50,M,M,1244,202601
2346087,55008000,55008000,True,260410,260410,True,26,True,cep,02,M,M,1244,202601
2346117,54762330,54762330,True,260345,260345,True,26,True,cep,02,M,M,1244,202601
2346133,54777100,54777100,True,260345,260345,True,26,True,cep,02,M,M,1244,202601
2346141,54765480,54765480,True,260345,260345,True,26,True,cep,02,M,M,1244,202601
