cnes_codigo,municipio_codigo_6,municipio_nome,uf_sigla,latitude,longitude,centroide_lat,centroide_lon,spatial_resolution_final,spatial_source,geocode_quality,dist_km_to_expected_municipio,candidate_downgrade_to_municipio
5390044,260005,Abreu e Lima,PE,-15.8032581,-47.8854767,-7.8796863868020735,-35.01912451743643,cep,nominatim_cep,aproximado_por_cep,1653.1829090611764,True
2134160,310340,Araçuaí,MG,-29.1536887,-51.1933753,-16.930702248219053,-41.993131215458824,cep,nominatim_cep,aproximado_por_cep,1651.6630147422484,True
2752743,261160,Recife,PE,-15.8032581,-47.8854767,-8.039342723273569,-34.93309263182828,cep,nominatim_cep,aproximado_por_cep,1651.443949061738,True
9933034,261160,Recife,PE,-15.8032581,-47.8854767,-8.039342723273569,-34.93309263182828,cep,nominatim_cep,aproximado_por_cep,1651.443949061738,True
6906710,261160,Recife,PE,-15.8032581,-47.8854767,-8.039342723273569,-34.93309263182828,cep,nominatim_cep,aproximado_por_cep,1651.443949061738,True
0000434,261160,Recife,PE,-15.8032581,-47.8854767,-8.039342723273569,-34.93309263182828,cep,nominatim_cep,aproximado_por_cep,1651.443949061738,True
0000426,261160,Recife,PE,-15.8032581,-47.8854767,-8.039342723273569,-34.93309263182828,cep,nominatim_cep,aproximado_por_cep,1651.443949061738,True
6908268,261160,Recife,PE,-15.8032581,-47.8854767,-8.039342723273569,-34.93309263182828,cep,nominatim_cep,aproximado_por_cep,1651.443949061738,True
7352026,261160,Recife,PE,-15.8032581,-47.8854767,-8.039342723273569,-34.93309263182828,cep,nominatim_cep,aproximado_por_cep,1651.443949061738,True
9109897,261160,Recife,PE,-15.8032581,-47.8854767,-8.039342723273569,-34.93309263182828,cep,nominatim_cep,aproximado_por_cep,1651.443949061738,True
2474794,240280,Coronel Ezequiel,RN,-15.8032581,-47.8854767,-6.357201326326506,-36.195898680339006,cep,nominatim_cep,aproximado_por_cep,1651.0761295992313,True
3987183,230640,Itapipoca,CE,-15.8032581,-47.8854767,-3.394570509576733,-39.5982325283236,cep,nominatim_cep,aproximado_por_cep,1651.0004822505991,True
2502011,240800,Mossoró,RN,-15.8032581,-47.8854767,-5.1758277738423395,-37.32553520290087,cep,nominatim_cep,aproximado_por_cep,1650.8124998682476,True
5584523,240800,Mossoró,RN,-15.8032581,-47.8854767,-5.1758277738423395,-37.32553520290087,cep,nominatim_cep,aproximado_por_cep,1650.8124998682476,True
2503654,240800,Mossoró,RN,-15.8032581,-47.8854767,-5.1758277738423395,-37.32553520290087,cep,nominatim_cep,aproximado_por_cep,1650.8124998682476,True
2371707,240800,Mossoró,RN,-15.8032581,-47.8854767,-5.1758277738423395,-37.32553520290087,cep,nominatim_cep,aproximado_por_cep,1650.8124998682476,True
2503778,240800,Mossoró,RN,-15.8032581,-47.8854767,-5.1758277738423395,-37.32553520290087,cep,nominatim_cep,aproximado_por_cep,1650.8124998682476,True
2503689,240800,Mossoró,RN,-15.8032581,-47.8854767,-5.1758277738423395,-37.32553520290087,cep,nominatim_cep,aproximado_por_cep,1650.8124998682476,True
2501961,240800,Mossoró,RN,-15.8032581,-47.8854767,-5.1758277738423395,-37.32553520290087,cep,nominatim_cep,aproximado_por_cep,1650.8124998682476,True
2503506,240800,Mossoró,RN,-15.8032581,-47.8854767,-5.1758277738423395,-37.32553520290087,cep,nominatim_cep,aproximado_por_cep,1650.8124998682476,True
2346230,260345,Camaragibe,PE,-15.8032581,-47.8854767,-7.98677629565074,-34.995813897712814,cep,nominatim_cep,aproximado_por_cep,1648.8132559985252,True
2346265,260345,Camaragibe,PE,-15.8032581,-47.8854767,-7.98677629565074,-34.995813897712814,cep,nominatim_cep,aproximado_por_cep,1648.8132559985252,True
3708357,240650,Lagoa Nova,RN,-15.8032581,-47.8854767,-6.092457364801154,-36.519098558420836,cep,nominatim_cep,aproximado_por_cep,1643.6084162429079,True
2608901,251310,Salgado de São Félix,PB,-15.8032581,-47.8854767,-7.414721670613427,-35.463589549587724,cep,nominatim_cep,aproximado_por_cep,1642.1517036419953,True
6672906,431740,Santiago,RS,-15.8032581,-47.8854767,-29.127076570000256,-54.79638936907319,cep,nominatim_cep,aproximado_por_cep,1641.8674955195377,True
2243040,431740,Santiago,RS,-15.8032581,-47.8854767,-29.127076570000256,-54.79638936907319,cep,nominatim_cep,aproximado_por_cep,1641.8674955195377,True
2225956,430930,Guaíba,RS,-15.8032581,-47.8854767,-30.17726511915544,-51.43367986368088,cep,nominatim_cep,aproximado_por_cep,1638.7369192430197,True
2225999,430930,Guaíba,RS,-15.8032581,-47.8854767,-30.17726511915544,-51.43367986368088,cep,nominatim_cep,aproximado_por_cep,1638.7369192430197,True
7345259,260790,Jaboatão dos Guararapes,PE,-15.8032581,-47.8854767,-8.152161581061412,-35.00334738504481,cep,nominatim_cep,aproximado_por_cep,1638.1698166243443,True
2349698,260790,Jaboatão dos Guararapes,PE,-15.8032581,-47.8854767,-8.152161581061412,-35.00334738504481,cep,nominatim_cep,aproximado_por_cep,1638.1698166243443,True
2712547,261370,São Lourenço da Mata,PE,-15.8032581,-47.8854767,-8.023090580921691,-35.10385950245883,cep,nominatim_cep,aproximado_por_cep,1636.6385437280721,True
2635925,261370,São Lourenço da Mata,PE,-15.8032581,-47.8854767,-8.023090580921691,-35.10385950245883,cep,nominatim_cep,aproximado_por_cep,1636.6385437280721,True
2314584,150220,Capanema,PA,-15.8032581,-47.8854767,-1.1420732134972618,-47.11790095213621,cep,nominatim_cep,aproximado_por_cep,1632.4209243664034,True
2314738,150220,Capanema,PA,-15.8032581,-47.8854767,-1.1420732134972618,-47.11790095213621,cep,nominatim_cep,aproximado_por_cep,1632.4209243664034,True
6500552,150220,Capanema,PA,-15.8032581,-47.8854767,-1.1420732134972618,-47.11790095213621,cep,nominatim_cep,aproximado_por_cep,1632.4209243664034,True
6947077,150220,Capanema,PA,-15.8032581,-47.8854767,-1.1420732134972618,-47.11790095213621,cep,nominatim_cep,aproximado_por_cep,1632.4209243664034,True
